user,item,rating
-1477478934581918976,-7403229425777713739,4
-4621421588129648124,6578897081632241656,2
-8254541733820516098,-4548519749334192822,3
-8381070616225243526,2270909973150345338,4
1708927803206338456,7767830903482119152,3
-216536764759774070,-5797936783446827786,3
4270163296525834194,-402324520105834534,3
1684738047640502075,3321261834939580681,5
4632464409877528285,1203218143577255924,4
-6212720627329365755,-8733983035830211447,3
2312737322975679164,6379668953838580209,2
-3284201157253522312,-8733983035830450462,4
-5243806655652399076,8342385967995074702,5
4184957903387216163,-2502115470373831919,5
-2003553432095504196,2651453291755214008,3
-6634272876814818163,3989761605389307950,2
-1800223355250617739,-1350267975082394066,3
-6516687747950589236,5158538964518088637,4
4570269150757858118,1774367098613364523,5
-1350267975082394067,-3168896956148197877,2
1203218143577255928,8342385967995074698,5
5096343648271682343,-7403229425777713739,4
7681440901126943662,-5743584042457035465,4
8270166335814817085,-1387568891362270536,4
-8654075482484612183,2193263778318588974,3
-7599782202372647233,-6344205042601801935,3
-6387071190289194835,-5246185455577648466,3
3179571516210817426,-4548519749334431836,3
9075297551652095005,5437550556079796651,3
-5005217299281141878,-4280464691312862458,3
-6578093299548961233,3723116618737207258,3
4767334922105337990,6836916578251232629,3
8207440298188321564,-8773214140024172569,4
-2551894520850171550,8207515455767504010,4
-3810275711893843651,6882505882567209847,5
-694365213049154325,-2993271251987514016,4
-6589198419292294788,-5394118522445619513,3
-2524140095767082894,-1830588642514103935,1
7711842383558137270,-2853504290484157102,4
-1135573342093338979,6379668953838580209,4
-9064861235346366474,-1776961621009778312,4
-8722955642858025493,-4692913320533845123,4
5710777747416927514,-659757284619164719,4
-6604911951495700740,6692522949924844210,4
5018123014292316547,-8515941071326317106,4
-3487997131769630525,-1740792587808817614,5
8635255864525985152,8824914888134700901,5
-99039628204516229,-4614563274207597484,3
-3664606223525511042,-6516687747950589239,4
-8523581873891085453,4868748579635075232,5
4733878067407265528,-661164724697398368,4
-3976855890377894262,4459240536549362800,4
4476605055836146184,8335221620051285105,3
2723043279248297046,-1116016611268383394,5
-4416614570328812874,8207515455767504008,5
7658187031266412865,-459410168745631177,3
-5403463565136282154,5808609424115923424,4
-4877031745433811437,8133203575701953641,3
-6916233420186422158,-3694971510788758229,5
4632464409877528285,-3214650843357287368,3
-8924174174168484455,-5005217299280902868,4
-1263758895940669424,-575529981710733510,5
-4143430197375989525,-4548519749334431834,4
-135090170056838014,4733878067407026518,3
-3560100998561187537,5320515215442044666,3
-7943220265129794679,-989121422209502812,4
-7669048553296650883,-7627400935821339939,3
5734840796749419860,-6908831271749279268,4
-8523581873891085451,-7757446317299957413,3
-1131632679875105729,8535568735924579631,4
6004260836445075421,1004442176208457020,3
6496847278152421591,-724812568855393732,4
-2999956210368232285,-853120828438268592,3
-8487717571951587655,6919397769566095584,3
-1350267975082394065,1858733750462313954,4
-4031968310792450202,-2439912792858651687,2
-5250890105658200849,6620648333767699462,4
878898144888462763,1858733750462552964,4
2645030414125797426,1146132552063956390,3
-6889156898380751761,5673738911888352734,5
2461262096290443887,6869131984553749600,2
3820834864737724941,1146132552063956391,1
-1213586207216077610,-7854836365769447469,1
-8446497837561386320,1821581541362236082,3
9028773073304025047,-8046792469510317688,2
-7527449139493911386,7681440901126943661,5
-8773214140024172570,8620718188123870024,5
-6387071190289194835,4570269150757858113,2
4458636264442218139,-2684136881059538534,3
1708927803206338456,-5528989034673668225,5
-4551485082556622573,-1263758895940669424,5
-8733983035830450463,-8515941071326317106,5
1170017655225499964,-6344205042601562922,4
-816638716860237488,4961473136044111656,4
-9064861235346366475,7184898083716698961,2
-5528989034673429216,1774367098613364523,3
4372731514534135265,8231325401349626132,5
6919397769565856574,-5528989034673429212,1
-4740529083220807436,-5116615563031628994,5
-4348337759054472454,6836916578251232629,5
-6789022459560696976,5437550556079796652,5
-1090535079739001045,8207515455767504009,2
6919397769566095583,-8381070616225243527,5
1858733750462313956,7681440901126943662,4
-4551485082556383561,-6412902560482350001,5
-8722955642858025493,1203218143577255924,3
1248292543972804171,-5663066328345993215,4
7846355573597061470,-8515941071326317105,4
-2993271251987514017,6620648333767699462,4
-2687102214281729271,2478291156719621580,4
5158538907391113507,-7662319651721482074,3
-8993702605843789797,2478291156719860589,4
4117947159236399380,-4857654120262407317,4
1197223435218585696,-7395674722196117509,5
-2167585442517795913,1004442176208696030,2
-2552231759180894703,7022921775666245821,5
-6479075554829372628,5587499487011861550,3
-2688576288716488007,4570269150758097127,3
4570269150757858118,-5295964506053749089,3
-4095347033489326788,-1776961621009778317,4
-4166838823020020889,6919397769565856570,3
-6390158865545861809,8342385967995074700,5
-7553588132130633270,3456132347167390382,4
-99039628204516232,-2764718082335058325,4
-8615870659908769136,6882505882567209851,3
-730430559989630304,-6629170804965644167,5
-7943220265129794679,6199813466528674072,4
9106388941357354096,2869495199132611239,4
6333585718546921470,-5531291853921463218,4
-7669048553296650883,3179571516210817428,2
-2636985925474905497,-2993271251987514016,5
-816638716860476501,-1740792587808817614,4
4591366809741423600,4476605055836146182,3
-1185831782132749939,4570269150758097128,4
-7553588132130633266,-7507063653782802314,3
6007804075515562349,-3043050302463614637,5
-7699471917948774095,-3177920814691185325,2
-1800223355250856751,12667954,2
4143421207240669046,-6869600167555557158,5
-8453581287567188086,-6924563126437289571,2
-2993271251987514014,427034926436283132,4
8064196277676831256,5096343648271682350,4
-621205552985033595,-1437347941838610171,5
7544580973851790280,-459410168745631179,4
-7403229425777713736,-3168896956148197877,3
-7065607854843902486,5587499487011861545,5
-4877389067622457925,8335221620051046091,5
-730430559989391289,-8516611225975339012,5
3321261834939580675,-6634272876814579148,3
1729292698217577262,12428941,4
-4324348182164069509,-7662319651721482075,3
-8046792469510078678,6919397769566095585,5
4143421207240908060,-8515941071326317104,4
-9114526354435319131,2594857668274708508,2
4570269150758097127,-2636985925474905502,4
-7677398070425976281,-7699471917948535083,3
-5539788067940927254,-8515941071326317110,5
-7073707704858823001,6919397769565856570,4
-2560521382323988435,6578897081632241662,4
-2999956210368232281,12428941,5
183211421675602073,3412860713682959874,3
-7662319651721721089,-459410168745631176,4
-90015769661528784,-5841238758652548558,1
7966490545526128191,-989121422209263801,5
-7200478367071712188,-6382756717108718919,4
-4366498281521989104,-2931075992867843840,4
6727441665824986349,-8046792469510317688,4
-3284201157253283303,4868748579634836216,3
7581063085429821380,5295994281220560540,4
6926217633193785255,-4324348182164069513,5
-1128888440839595842,-5763018067546446638,3
4069669158735385235,7690464759669931106,5
-7961643017311027304,5587499487011861545,2
-5148584025528176604,5055014901291202279,2
1495598014948875235,8892270468217757165,2
-4416277389125064855,4135292784298024496,4
-6212720627329126744,8556905818199737515,4
1786662825461854933,5722369999239671247,3
6727441665825225360,-1250887123495954079,3
2723043279248536058,-4031968310792450204,3
5758830373639822796,-7507063653782802321,1
-1090535079739001045,-1313537946416770045,3
-3810275711893843654,-5953001000188812275,2
-3482485130507858487,-989121422209263801,5
4281268473395903870,-8381070616225482536,5
-3284201157253283302,-8247139585383612225,4
-1090535079739001044,-2993271251987514016,4
5847459515283482976,-4614563274207358472,4
8954960269613557382,4767334922105098977,3
4726237321968994291,5158538964518088638,3
3820834864737724940,7054988530789261028,3
5544197568933115910,6692522949924844211,4
6836916578251232634,-7721065030743051874,3
2478291156719621578,4632464409877528291,5
4281268473396142879,-267454007878024834,2
4515836102903132181,-1213586207216077612,5
8425250227101784392,-8046792469510317689,3
-3115269934643872254,8270166335814817077,2
7711842383558137268,6496847278152182575,4
-8516611225975339012,-6103096307452058950,1
-7599782202372647230,6727441665824986351,5
4961473136044111655,-5953001000189051287,5
514114893192499235,-1350267975082394065,2
-8979655842207509425,8335221620051285105,4
3685964352510154254,5587499487011861551,3
-3694971510788758230,8307467252094693551,4
-5051850551911767867,-7812268582653546970,3
6333585718547160479,-3529735711297940355,4
-6382756717108957928,773847788535653248,4
-12399901607960718,2193263778318827990,5
-7160347374328642392,-1263758895940430416,1
-3529735711297940354,9075297551651855996,3
4143421207240908060,8133203575701953640,1
-4095347033489326786,-8733983035830211448,3
-7065607854843902484,8342385967995074700,5
-626655784218110867,7581063085429821376,5
5055014901291202285,-1116016611268144380,4
-8838269424260401583,6836916578250993619,2
-81666252532203375,-1313537946416770044,4
-1618102319359940319,-8515941071326317107,5
6727441665825225361,-2560521382323988433,5
5673738911888352736,-7757446317299957414,5
-9064861235346366472,8298840390621115682,2
5158538964518088635,-1128888440839595843,4
8207440298188082555,4459240536549362799,2
-4324348182164069509,-2601655632618178472,3
-5394118522445619514,3231960779997028052,5
-4416614570328812876,-4671668733725613111,4
-3529735711297940354,-2560521382323988432,5
-2601655632618178471,-5394118579572594645,4
131144984047432910,6069592636760374023,4
-4713710431274067931,-7812268582653546971,4
-3940282873874078415,571652645130422296,5
-1939990373881188795,7022921775666245821,5
3685964352510154249,5544197568933115908,4
5981972705322407177,-8838269424260401582,3
6201367111184665009,9075297551651855996,4
-7025476862100832696,4476605055836146181,3
8270166335814578069,-989121422209263796,5
4992568929627138034,5711039828168229204,2
6201367111184425999,-7154395131780292455,2
-4230217545717136489,-8838269424260401582,1
-2594813428264284597,6770743583904210010,3
-267454007878024836,-9037780231582868036,4
-1128888440839595841,-4614563274207358473,2
-6387071190289194831,2645030414125797427,2
-1939990316754213665,6379668953838580209,3
-4095347033489326785,-3128141764215084701,4
-7065607854843902485,8064196277676831253,3
8231325401349626127,-1437347941838610173,2
1170017655225499964,-6516687747950589233,5
-6412902560482350002,-8516611225975339010,3
-4660646509498778205,-7553588132130633264,4
4411549714472942042,-4671668733725613110,4
-7699471917948535080,5716680217154928077,1
4961473136043872646,-8247139585383612224,4
-1066693124593189552,5260112317863300600,3
-6876285068809539310,-7463632323356457806,3
-135090170056838014,-989121422209502812,5
-595560047761820603,-7677398070425976283,3
2723043279248297045,7054988530789261029,3
8733514852828642906,-6479075554829372626,3
1047873563761537651,5722369999239671247,4
-3028189967887895160,4207803512766705177,4
5734840796749180847,3034400466373418138,4
-7507063653782802314,571652645130422296,5
-5674658580168736955,4863058797550332058,3
-7115272973933094148,-402324520105834532,5
5018123014292316545,8757399955990186477,2
4570269150757858117,8207515455767504010,5
-1477478877454943845,-8773214140024172572,5
4631149884305508265,-4907433170738268928,4
8783780637840510863,9075297551651855996,3
-9064861235346366472,5158538964518088635,1
-8515941071326078094,8443279892780159832,5
2047594289950495380,5185644703214234971,3
1158663492999941730,2478291156719621577,4
-3077969018363995781,-4614563274207358473,3
-6889156898380751758,-5528989034673429212,4
6893017087715293176,3179571516210817425,4
-8283520871940756774,12667956,1
-5394118522445619514,5854144473663962237,4
6692522949924844215,-4992524632489978006,3
-5278591187508172356,-7154395131780053441,3
4570269150757858114,-994811147167031840,2
8620718188123631009,-6287459957588233901,3
-6289092622187006989,-2636985925474905502,5
-3168897013275173007,-7527449139493911384,5
-2999956210368232281,5158538964518088640,5
3231960779997028053,-816638716860476497,3
3034400523500393269,-6516687747950589239,3
-236730469274187866,-3128141764215323716,4
4570269150757858114,6069592636760374024,2
7868643704719729708,6069592636760374024,2
7768080627723260155,8065749979459319303,4
-1213848287967379308,-1776961621009778317,4
-5246185455577409457,-7812268582653546975,5
6727441665824986348,5711039828168229201,4
-3939243697256677652,-3252232694756974706,4
-7507063653782802315,1596928803269893333,4
-6924563126437528580,8133203575701953642,2
2847840556423960518,-6344205042601562923,4
-5051850551911767869,7933975505034789300,2
8790600444341703428,2193263778318827985,5
-5668756053303761255,7690464759669931107,5
-8891896445764727206,6770743583904210010,3
7652370482316101540,6199813466528674073,5
-3177920814691424335,-459410168745631179,4
-1178667491315696466,8892270468217757168,5
6201367111184665008,5846589770082605020,2
8307467252094932564,-1213586150089102480,4
2694809464602137062,4270163296525834201,3
4117947159236399380,2869495199132611242,4
-7721065030743051872,-8153475490461661280,3
-7527449139493911385,-7115272973932855134,3
6333585718547160482,-5743584042457035465,4
4117947159236399376,-7627400935821339943,4
5673738911888352737,4868748579635075229,5
-7507063653782563305,2193263778318588974,2
-3278298687515282738,1011262039836624713,3
7710031070792416372,4863058797550332059,4
7868643704719729709,-5953001000188812275,4
-81666252532203375,-4614563274207358472,5
4184957903386977150,3179571516210817427,4
-2459942916036474892,-1263758895940669424,4
-5902644310250920553,6727441665824986350,3
-1090535079739001042,5854144473664201247,4
8892270468217757169,5320515215442044666,5
-538474456248760082,12428941,3
-6289092622187006986,5260112317863061585,4
-6182409601235424385,3179571516210817427,4
7868643704719968721,4458636264441979127,5
-8312194869620080244,5711039828168468215,5
-5394118522445619514,-7151323572912152054,4
3357743946517372765,6893017087715293175,4
-7073707704858822999,-2993271251987514016,5
-8516611225975339012,8847196067822208926,1
5716680217155167086,8065749979459319298,5
-99039628204516229,-5841238758652548558,3
-7507063653782802316,3179571516210817430,4
5544197511806140780,3531572091952921931,5
-6390158865546100817,-1250887123495954080,4
-5674658523041761821,-8733983035830450458,4
-1131632679875105726,4961473136043872646,3
-81666252532203382,8335221620051046091,4
7408580380080795070,-4466038500892832757,3
5085266887517112690,-1387568891362509550,4
-2459942916036474891,8064196277676831259,5
-696138514049334142,-9037780231582868032,2
-2017353418765151551,-1875663100036388305,4
-1135573342093338980,-7154395131780292455,3
-8423755964985213623,6827393462152653914,4
7242006073082699807,7184898083716937972,4
2461262096290443886,-1250887123496193093,3
-4502930445018454616,-616090324301850124,5
-9114526354435319131,-5663066328345993215,4
-2459942916036474897,-4324348182164069513,5
-5042303682966078624,-4357548670515586454,4
-8125856757013207581,611684489139954443,1
-4038261441976266265,4057646646593482281,5
611684489139954445,2594857668274708507,4
-8077103495603781033,-6344205042601801933,1
3456132347167390379,-8247139585383612220,4
614063289064964826,2594857668274708509,4
-4366498281521989102,-4614563274207597484,3
-1752972774460774882,-2416081823037969156,4
7872186943790216641,4767334922105337987,3
1146132552063956390,8231325401349865141,3
-8713717500714928606,-2416081823037969155,3
-5005217299280902870,-6869600167555557158,2
-4348337759054472455,-5528989034673429215,4
-1776961621009778308,1596928803269654324,5
-1066693124593189551,-616090324302089133,4
9028773073304264058,1858733750462313955,5
3034400523500393269,-5663066328345993215,2
1782716615742689925,3179571516210817429,4
-7154395131780292452,8925470956569513126,4
-5797936783446827790,-5813015202151082980,4
-4230217545716897477,-6182409601235424388,5
-1385190091437260157,-8225114902863864143,4
5982330027511053663,-1740792587808817614,3
4057646646593482280,3179571516210817424,5
-6876285068809539309,8270166335814817078,3
-5051850551911767869,5185644703214234969,2
-8516611225975339013,4476605055835907171,2
4559192332876791353,-7115272973932855134,3
1729292698217577262,8620718188123631011,3
5981972705322407181,-5953001000188812276,5
1729292698217816272,-989121422209263800,5
3870457928474526556,7022921775666245821,4
-204356005348830943,-8515941071326317106,3
1729292698217816276,5004749116279095311,5
-8516611225975339013,7581063085429821377,3
-2764718139462033453,4177120191250333452,3
5096343648271921358,4868748579634836220,5
3067601011852149226,-6516687747950589233,3
-2931075992867843843,4733878067407265532,5
6727441665825225361,-8516611225975339013,3
-1135573342093338981,4476605055835907171,3
-989121422209263802,1248292543972804169,1
2975671804890914870,4458636264441979126,5
-7154395131780292455,-8247139585383612223,5
7816311413354753361,-4907433170738268925,4
-621205552985033595,6882505882567209852,4
-5246185455577409458,3179571516210817425,4
1158663492999941730,-7757446317300196425,3
-5767773798023110853,7408580380080795067,2
4061351592882629996,3685964352510154250,1
3034400523500393269,-8516611225975578026,4
-718250316210697903,-5246185455577409457,4
-3088304334167443706,-7507063653782802317,5
-4038261441976266266,8919371399063915322,3
5716680217155167086,-3128141764215084703,4
-2459942916036474891,3989761605389546958,5
4863058797550571071,-8139081312654737496,5
6893017087715532190,-2993271251987514016,4
982470349268746761,-989121422209263803,5
-7699471917948535083,-4657994661760439104,1
4459240536549362795,7933975505035028312,5
8620718188123870025,-4166838823020020889,4
-8125856757012968571,1004442176208457019,4
7054988530789261033,2651453291754974993,3
6141629614806051244,4207803512766705184,3
8064196277676831257,1708927803206338458,3
8598644340601072212,4961473136043872644,5
-6031221691294914188,-2502115470373831919,4
-2524140095767082894,-816638716860476500,3
5846589770082605017,1708927803206338457,4
5055014901291202278,1596928803269893337,5
7054988530789261031,-5352380000044284814,3
-5051850551911767867,-8381070616225482538,2
614063289064964823,5437550556079796650,5
-7151323572912152058,4961473136044111657,3
-8312194869620080243,-724812568855393730,3
-3088304334167443699,3179571516210817430,4
-1250887123495954078,-3278298687515043723,3
3685964352510154254,8231325401349626125,3
6862747948444148788,-459410168745631179,5
-626655784218110862,8892270468217757168,5
2105822006289459053,-989121422209263800,3
8882889287486123235,-1740792587808817614,4
-5959729901764220089,6620648333767699462,4
-8654075482484612183,1708927803206577467,3
6893017087715532190,6379668953838341200,3
-5278591187508172357,-2560521382323988428,3
6379668953838341200,-2551894520850171549,4
3179571516210817426,-3664606223525511038,4
-3177920814691424336,-3177920814691185324,3
6095424006953290179,-7812268582653546971,4
4570269150757858112,-2636985925474905498,2
-4038261441976266266,-575529981710733516,4
2108620600808764289,-2942156377678529507,5
-1250887123495954078,-6479075554829372625,3
-4416277389125064855,-4924639591285803676,4
-5394118579572594644,-7527449139493911386,3
-2629847627233984739,-824193420441833715,2
-3482485130507858488,-7854836365769208455,5
-8733983035830211448,-8139081312654737497,1
-8487717571951587651,2869495199132611239,5
-2931075992867843841,8925470956569513124,5
2461262096290443888,6905614096131780698,3
-1618102319359940314,2594857668274708509,4
-738288670533989852,-402324520105834532,5
-5051850551911767867,372424574463496975,4
-7824112770038635367,-696138514049095130,5
-1213586207216077614,1596928803269893337,3
1304888167453309664,5185644703214473982,3
2105643789754364037,-5743584042457274473,4
-667159433056068594,-7721065030743051871,4
-5250890105658200843,-1437347941838610174,3
6919397769565856575,-2439912792858651684,4
-2524140095767082889,-6287460014715209035,4
-6479075554829372624,-8516611225975339012,5
-6078837453981876507,-6287459957588233902,5
-696138514049095129,4231041195805372011,4
-5674658523041761821,-7025476862100832691,4
-6869600167555796170,8783780637840749873,3
-5481738511010322476,-5528989034673668227,5
-8838269424260640593,1493361078242718479,3
-7627400935821339939,5768577580106391281,5
8620718188123631012,8790600444341703426,4
-8891896445764966220,-6031221691294914192,3
-7115272973932855135,-8838269424260401582,2
-3694971510788758225,773847788535653249,3
7711842383558137271,3184759229853312804,2
-236730469274187866,7408580380080795068,3
1197223435218585695,-8046792469510317688,2
-2560521382323988435,1495598014948875237,4
-3740045911184306475,-2310138718806594327,4
5055014901291441294,-9072698947483010170,4
2645030414126036439,-5763018067546685650,4
614063289064964826,4057646646593482281,2
9028773073304025047,6379668953838580209,3
-3903390929748456560,-4357548670515586454,5
-661164724697398368,8335221620051046091,4
-1116016611268383392,9194008929921818054,5
2723043279248297047,-659757227492189590,1
-4131920107119878750,6379668953838580209,2
-7395674722196117504,5437550556079796651,4
-7507063653782802317,-1776961621009778312,2
-99039628204516229,4135292784298024496,5
878898144888462766,3220884019242458397,2
5085266887517112690,8270166335814817078,3
-1665352843023286063,8578150405007730519,4
-8442476110696879402,7681440901126943661,4
-7328761811128887117,-816638716860476498,4
6095424006953290187,2478291156719860589,4
-3976855890377655253,-6908831271749279268,5
4726237321968994294,4733878067407265527,5
-853120828438268589,-3487997131769869537,3
1729292698217816277,-402324520105834532,3
-3134826722596041984,-989121422209263796,5
-994811147167270853,-2310138718806594326,4
-1739922785481203537,12667952,3
-12399901608199730,12667953,4
8342385967995074700,-1387568891362509549,3
1158663492999941727,5854144473663962237,5
-5767773798023110853,7581063085429821376,4
6237114382809028565,-3128141764215084703,3
2594857668274469495,1011262039836385702,4
4682691687468299155,-7627400935821339939,4
-4551485082556383561,-1128888440839595840,2
419675098126603708,-6382756717108957930,5
-5953001000188812277,4756265465492806156,5
-7059791305893830165,-4924639591285803671,3
8954960269613557385,-5295964506053749091,3
-5663066271219018085,-4924639591285803671,4
-1477478877454943845,-816638716860476498,3
-1090535079739001045,-575529981710733515,4
9106388941357354096,-7025476862100593681,3
-3560100998560948528,-4466038500892832764,3
-1185831782132749940,-6924563126437528582,3
-4877031745434050448,611684489139954445,3
4372731514534135265,-7395674722196117504,5
-7943220265129794679,8207440298188082553,4
-3903390929748456564,-3043050302463614637,5
-4143430197376228537,5846589770082605018,4
3357743946517372767,-6287459957588233900,3
5387672356869919371,-3278298687515043722,3
-1875663100036388304,-5005217299280902867,4
4591366809741423600,5185644703214234971,1
-1263758895940430416,-267454007878024835,5
-6754286386152942056,-1185831782132749940,4
8925470956569513127,1765343240070377070,4
-7734652714600456932,-62914838815131619,3
2861854453694579015,4961473136043872646,3
2861854453694579015,-900335271187140153,1
8298840390620876672,-5668756053303761255,5
6692522949924844215,6770743583903971000,1
-3560100998561187543,7581063085429821376,5
-7142974055783065659,-6869600167555557157,3
-5539788067940927250,-1263758895940430411,3
-8312194869620080243,6919397769565856570,4
-99039628204516232,4961473136043872644,3
2461262096290443888,-2764718082335058325,3
379108187634705557,-4657994661760439104,3
6373534069923804318,-853120828438507601,2
5085266887517351701,4733878067407265534,5
-8423755964985452635,7767830903482119153,3
-8658452328991920022,7022921775666245821,4
-1250887123495954084,8882889287486123232,2
8207440298188082555,6692522949924844210,4
-8275231191670687907,-3529735711297940352,2
-730430559989391295,-1213586207216077615,4
-1313537946416531033,1493361078242718479,3
-6604911951495461729,-8516611225975578026,5
3067601011851910215,-7854836365769447463,2
5808609424115923420,-7662319651721482076,2
-6287459957588233901,-8733983035830450458,2
3184759229853312797,-7677398070425976288,5
6644907187237881897,1765343240070138059,2
-616090324301850123,2645030414125797428,4
4107873924184253146,-6516687747950589239,5
-7757446317299957409,-2764718082335058319,4
-4131920107119878750,8591824534099879656,3
1325908412026133221,4961473136044111656,3
-5797936783446827787,-7463632323356457806,4
4207803512766705183,372424574463496975,4
-7115272973933094149,-402324520105834532,5
-1875663100036388301,4515836102903132179,4
5758830373639822799,-1875663100036388297,5
4372731514534135264,-3168897013275173011,2
-9064861235346366480,-8516611225975339012,3
4069669158735385233,3220884019242458399,5
3456132347167151368,-8773214140024172569,3
-5743584042457035464,-5841238758652548555,3
3456132347167151367,-626655784218110861,5
-4324348182164069509,-4357548670515586456,3
3344383373833966206,8620718188123870024,4
-6924563126437289569,-6412902560482350010,3
-7059791305893830167,4570269150757858114,3
479192776837394135,4868748579635075229,5
-1135573342093338981,3231960779997028057,3
-9114526354435319130,-9072698947483010172,5
-2323793037020524477,-402324520105834532,3
-7507063653782802317,7933975505035028312,3
-6289092622187006986,4756265465492806156,5
1295506986721675734,-3740045911184306471,1
8757399955990186475,2645030414125797428,2
-2560521382323988435,5711039828168229205,5
5716680217155167086,-7025476862100832690,5
9075297551652095005,-5663066328345993215,2
-3664606223525511038,4733878067407265527,4
1493361078242718477,-3840855296606899055,3
-5663066328345993214,1203218143577255926,2
671148880578025341,-694365213048915313,4
-4692913377660820253,5004749116279095311,5
-6516687747950589236,-1178667491315696469,4
7652370482316101538,5722369999239671246,3
4807343028036703229,4570269150757858117,4
-7699471917948774095,4632464409877528290,3
4143421207240908060,-8515941071326317106,4
5184525033368008262,476813976912144743,4
4807343028036703232,-2942156377678529507,4
4509076044069967579,-4324348182164069513,4
-8979655842207509429,1944692240219233284,3
4898806012047720480,1493361078242718475,4
-3214650786230312240,773847788535653246,5
-2017353418765151551,8892270468217757167,4
5846589770082366008,-1740792587808817614,5
5184525033368008263,-985484666259694420,3
-5051850551911767867,1295506986721675729,3
-6387071190289194834,6727441665824986351,3
-853120828438268589,-4857654120262407316,4
6919397769566095583,7538121780163007021,5
1011262039836385703,5903448092334200976,3
-4494230438382141924,7581063085429821376,5
8270166335814817082,3412860713683198883,5
5158538964518088634,-4657994661760439104,4
-8275231191670687908,4458636264441979126,5
-8924174174168723471,-6629170804965883178,5
-5953001000188812273,-659757284619164718,2
-4548519749334192821,4868748579634836220,4
-694365213049154322,4135292784298024496,4
-8423755964985213624,2270909973150345338,4
2975671804890914871,-267454007878263847,5
6893017087715293175,-8139081312654498486,4
8094643633483309673,9194008929922057062,4
-4502930445018454614,-2853504290484157103,5
7868643704719968721,5587499487011861549,4
4459240536549362801,-459410168745631178,2
-1477478934581918976,131144984047432909,4
5096343648271682348,-6412902560482350002,5
5847459515283243966,-1437347941838610170,3
1293534005227751428,2405780428251179910,5
785047770346199186,-8247139585383612220,4
2478446157339619112,2651453291754974992,5
-994811147167031841,-1776961621009778317,4
2694809464601898048,2312737322975679166,5
379108187634705553,-3043050302463614637,4
9106388941357593111,2594857668274708508,5
4509076044069728570,-3028189967887656148,4
-2167585442517795913,-6287459957588233903,3
8733514852828642907,-575529981710733512,3
-4551485082556622570,-90015769661289772,5
-2636985925474905499,12428941,3
-4031968310792689213,-6412902560482350005,1
4682691687468299160,-6629170804965883176,4
-694365213049154322,-3168897013275173008,5
-8487717571951587653,6343057429913428260,1
-5804665685021996590,-2266707388380488825,1
-7129319737569135508,8790600444341703426,2
-7208316079208355880,8307467252094932561,5
6333585718546921467,2193263778318827985,4
5716680217155167092,4767334922105337987,4
-3664606223525511042,-5246185455577409456,4
8598644340601072214,5808609424116162435,3
-5148584025527937593,8335221620051046091,5
3742219087355193625,-1250887123495954085,1
-4166838823020259900,5320515215442044666,4
2094966282594834137,5758830373639822801,4
8231325401349865141,4207803512766705181,3
4458636264441979127,2729728180502279194,5
5208766242108859509,4756265465493045166,5
-5531291853921463215,-1437347941838610174,5
7347174828482662084,3357743946517372765,4
8954960269613557386,8133203575701953644,4
1325908412026133221,8556905818199498504,3
8746888693715128023,-8515941071326317107,5
-3940282816747103288,4607161037756743854,2
-2993271251987514014,-8891896445764966222,5
6379668953838580209,7581063085429821376,5
4559192332876791349,8847196067822447934,4
-6382756717108957934,-8773214140024172569,4
-1213848287967379300,-1800223355250856750,4
5846589770082366007,-616090324302089134,5
-1618102319359940314,-7115272973932855134,4
-7115272973932855136,1708927803206338457,4
-5959729901764220090,5854144473663962237,4
-7059791305893830167,-661164724697398369,2
2645030414125797429,-8283520814813781644,4
3983076647008589676,-1128888383712620710,3
848587175921496527,5808609424115923424,3
5096343648271682346,-5841238758652548556,3
-2323793037020524481,1596928803269893335,4
-8351013126685623139,4231041195805372010,1
-9114526354435319124,372424574463496974,5
-6078837453981876513,1858733750462552964,3
-5902644310250920555,-5953001000189051287,3
-3077969018363995784,8335221620051046092,4
-8254541733820755112,-7403229425777713739,4
4270163296525834200,131144984047432904,4
7711842383558137272,8783780637840749872,3
-4621421588129887135,8757399955990186480,2
-7699471917948774095,-616090324301850121,4
4632464409877528288,9194008929921818054,3
-1116016611268383391,7408580380081034081,1
7544580973852029290,7184898083716698962,4
7652370482316101537,2645030414125797429,5
-5735399334097992939,-7812268582653546971,3
2270909973150106327,4898806012047720481,4
8746888693715128020,5018123014292555558,1
1921533280562689504,-3168896956148197877,2
7831620033298557499,-8312194869619841233,3
-5148584025527937590,-5763018067546446637,4
-8891896445764727206,476813976912144741,4
5387672356870158380,3067601011852149227,2
3344383373833966204,1596928803269893338,4
-3168897013275173010,-3840855296606899055,2
-1752972774460774882,5158538964518088638,3
-8442476110696879402,-3128141764215084702,3
-5959729901764220089,5854144473663962238,2
-1618102319359940313,-3278298687515043723,3
-564460525098679705,4069669158735385232,4
-2993271251987514017,-2560521382323988430,4
6926217633193785251,8231325401349865141,5
4906360715629316713,-8773214140024172568,3
5847459515283243966,-5528989034673668227,5
131144984047432909,-7154395131780292455,3
1684738047640502078,7538121780163007027,5
6141629614806051244,3989761605389307949,3
5158538907391113507,7061088088294858838,3
4231041138678396881,-3115269934643872253,4
4807343028036703234,5768577580106391278,3
-7154395131780292454,3231960779997028054,4
8757399955990186475,-3740045911184306470,1
-1313537946416531033,7184898083716698958,2
-8275231191670687909,8892270468217757168,5
-6382756717108957932,-3115269934643872253,2
3531572091952921924,-1437347941838849183,5
479192776837155122,8620718188123870024,4
-1557361508303948210,-694365213048915312,3
